"REF_DATE","GEO","DGUID","Age group","Sex","Cause of death (ICD-10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Canada","2016A000011124","50 to 54 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21038808","1.13.2.4530","0","","","","0"
"2014","Canada","2016A000011124","50 to 54 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21038808","1.13.2.4530","0","","","","0"
"2015","Canada","2016A000011124","50 to 54 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21038808","1.13.2.4530","0","","","","0"
"2016","Canada","2016A000011124","50 to 54 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21038808","1.13.2.4530","0","","","","0"
"2017","Canada","2016A000011124","50 to 54 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21038808","1.13.2.4530","0","","","","0"
"2018","Canada","2016A000011124","50 to 54 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21038808","1.13.2.4530","0","","","","0"
"2019","Canada","2016A000011124","50 to 54 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21038808","1.13.2.4530","1","","","","0"
"2000","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","46","","","","0"
"2001","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","56","","","","0"
"2002","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","66","","","","0"
"2003","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","54","","","","0"
"2004","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","60","","","","0"
"2005","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","60","","","","0"
"2006","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","64","","","","0"
"2007","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","69","","","","0"
"2008","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","70","","","","0"
"2009","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","67","","","","0"
"2010","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","55","","","","0"
"2011","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","64","","","","0"
"2012","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","50","","","","0"
"2013","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","68","","","","0"
"2014","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","46","","","","0"
"2015","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","55","","","","0"
"2016","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","69","","","","0"
"2017","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","54","","","","0"
"2018","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","51","","","","0"
"2019","Canada","2016A000011124","50 to 54 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21038811","1.13.2.4536","57","","","","0"
"2000","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","38","","","","0"
"2001","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","40","","","","0"
"2002","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","47","","","","0"
"2003","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","39","","","","0"
"2004","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","51","","","","0"
"2005","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","47","","","","0"
"2006","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","60","","","","0"
"2007","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","54","","","","0"
"2008","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","68","","","","0"
"2009","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","68","","","","0"
"2010","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","59","","","","0"
"2011","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","63","","","","0"
"2012","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","77","","","","0"
"2013","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","59","","","","0"
"2014","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","75","","","","0"
"2015","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","74","","","","0"
"2016","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","99","","","","0"
"2017","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","82","","","","0"
"2018","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","72","","","","0"
"2019","Canada","2016A000011124","50 to 54 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039046","1.13.3.4508","69","","","","0"
"2000","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","1","","","","0"
"2001","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","1","","","","0"
"2002","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","5","","","","0"
"2003","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2004","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2005","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2006","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2007","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2008","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2009","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2010","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2011","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2012","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2013","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","1","","","","0"
"2014","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","1","","","","0"
"2015","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2016","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2017","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2018","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2019","Canada","2016A000011124","50 to 54 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039061","1.13.3.4530","0","","","","0"
"2000","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","23","","","","0"
"2001","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","29","","","","0"
"2002","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","17","","","","0"
"2003","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","30","","","","0"
"2004","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","30","","","","0"
"2005","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","32","","","","0"
"2006","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","21","","","","0"
"2007","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","30","","","","0"
"2008","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","32","","","","0"
"2009","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","32","","","","0"
"2010","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","23","","","","0"
"2011","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","39","","","","0"
"2012","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","39","","","","0"
"2013","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","28","","","","0"
"2014","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","37","","","","0"
"2015","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","29","","","","0"
"2016","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","34","","","","0"
"2017","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","40","","","","0"
"2018","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","31","","","","0"
"2019","Canada","2016A000011124","50 to 54 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039064","1.13.3.4536","35","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","114","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","128","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","133","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","124","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","109","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","131","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","140","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","196","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","176","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","193","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","193","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","194","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","214","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","224","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","210","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","199","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","231","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","192","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","206","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21039552","1.14.2.4508","221","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","1","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","1","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","1","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","2","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","1","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039567","1.14.2.4530","0","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","62","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","73","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","68","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","79","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","67","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","85","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","78","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","93","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","93","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","93","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","74","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","97","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","105","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","82","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","104","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","93","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","90","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","99","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","89","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21039570","1.14.2.4536","108","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","34","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","31","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","53","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","42","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","51","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","43","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","55","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","64","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","62","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","63","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","55","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","70","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","73","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","96","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","104","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","85","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","110","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","89","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","103","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21039805","1.14.3.4508","96","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","2","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","2","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","1","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","1","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21039820","1.14.3.4530","0","","","","0"
