"REF_DATE","GEO","DGUID","Age group","Sex","Cause of death (ICD-10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1250","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1260","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1335","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1221","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1272","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1175","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1206","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1228","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1220","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1229","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1247","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1177","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1121","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Males","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21007992","1.14.2.3560","1049","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","28","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","23","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","33","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","31","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","28","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","24","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","17","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","19","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","30","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","21","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","33","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","24","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","26","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","22","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","26","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","35","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","29","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","30","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","31","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Males","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21008021","1.14.2.3592","32","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","168","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","201","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","166","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","187","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","204","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","202","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","182","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","174","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","213","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","184","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","204","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","205","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","212","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","212","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","231","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","216","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","238","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","253","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","240","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21008031","1.14.2.3606","254","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","1","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","1","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","1","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21008249","1.14.3.3504","0","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","8","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","8","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","12","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","11","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","11","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","11","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","17","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","9","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","6","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","9","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","13","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","8","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","8","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","6","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","7","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","7","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","12","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","10","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","16","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21008254","1.14.3.3515","9","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","5","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","3","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","1","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","2","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","4","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","2","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","6","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","3","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","6","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","6","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","7","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","9","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","12","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","2","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","3","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","8","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","9","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","3","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","6","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21008280","1.14.3.3548","0","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","5","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","2","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","4","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","3","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","5","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","10","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","8","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","9","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","7","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","8","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","13","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","10","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","14","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","24","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","19","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","18","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","30","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","38","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","25","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21008281","1.14.3.3549","24","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","3","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","4","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","2","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","2","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","2","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","2","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","2","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","2","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","3","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","5","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","3","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","1","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","4","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","2","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","6","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","0","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","3","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","4","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","7","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21008284","1.14.3.3552","3","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","1","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","1","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","1","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","1","","","","0"
"2008","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2009","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","2","","","","0"
"2010","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2011","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2012","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2013","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","2","","","","0"
"2014","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","1","","","","0"
"2015","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2016","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","2","","","","0"
"2017","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","4","","","","0"
"2018","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","3","","","","0"
"2019","Canada","2016A000011124","55 to 59 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21008287","1.14.3.3555","0","","","","0"
"2000","Canada","2016A000011124","55 to 59 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21008292","1.14.3.3560","313","","","","0"
"2001","Canada","2016A000011124","55 to 59 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21008292","1.14.3.3560","306","","","","0"
"2002","Canada","2016A000011124","55 to 59 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21008292","1.14.3.3560","309","","","","0"
"2003","Canada","2016A000011124","55 to 59 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21008292","1.14.3.3560","328","","","","0"
"2004","Canada","2016A000011124","55 to 59 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21008292","1.14.3.3560","322","","","","0"
"2005","Canada","2016A000011124","55 to 59 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21008292","1.14.3.3560","322","","","","0"
"2006","Canada","2016A000011124","55 to 59 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21008292","1.14.3.3560","266","","","","0"
"2007","Canada","2016A000011124","55 to 59 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21008292","1.14.3.3560","342","","","","0"
