"REF_DATE","GEO","DGUID","Age group","Sex","Cause of death (ICD-10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978239","1.11.3.2439","1","","","","0"
"2019","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978239","1.11.3.2439","1","","","","0"
"2000","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2001","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2002","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2003","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","1","","","","0"
"2004","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2005","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2006","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2007","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2008","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","1","","","","0"
"2009","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2010","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2011","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2012","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2013","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2014","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2015","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2016","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2017","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2018","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2019","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978245","1.11.3.2472","0","","","","0"
"2000","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2001","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2002","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2003","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2004","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","1","","","","0"
"2005","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2006","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2007","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2008","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2009","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2010","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2011","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2012","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2013","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2014","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2015","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2016","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2017","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2018","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2019","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558475","1.11.3.2483","0","","","","0"
"2000","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","4","","","","0"
"2001","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","5","","","","0"
"2002","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","5","","","","0"
"2003","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","3","","","","0"
"2004","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","2","","","","0"
"2005","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","4","","","","0"
"2006","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","2","","","","0"
"2007","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","7","","","","0"
"2008","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","9","","","","0"
"2009","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","7","","","","0"
"2010","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","8","","","","0"
"2011","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","8","","","","0"
"2012","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","9","","","","0"
"2013","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","5","","","","0"
"2014","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","7","","","","0"
"2015","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","3","","","","0"
"2016","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","8","","","","0"
"2017","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","5","","","","0"
"2018","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","8","","","","0"
"2019","Canada","2016A000011124","40 to 44 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20978249","1.11.3.2494","4","","","","0"
"2000","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","46","","","","0"
"2001","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","57","","","","0"
"2002","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","54","","","","0"
"2003","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","55","","","","0"
"2004","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","51","","","","0"
"2005","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","55","","","","0"
"2006","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","54","","","","0"
"2007","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","32","","","","0"
"2008","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","54","","","","0"
"2009","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","59","","","","0"
"2010","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","47","","","","0"
"2011","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","49","","","","0"
"2012","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","48","","","","0"
"2013","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","52","","","","0"
"2014","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","45","","","","0"
"2015","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","50","","","","0"
"2016","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","36","","","","0"
"2017","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","41","","","","0"
"2018","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","29","","","","0"
"2019","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20978464","1.12.2.2395","37","","","","0"
"2000","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","1","","","","0"
"2001","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","2","","","","0"
"2002","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","1","","","","0"
"2003","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","0","","","","0"
"2004","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","2","","","","0"
"2005","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","1","","","","0"
"2006","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","1","","","","0"
"2007","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","1","","","","0"
"2008","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","0","","","","0"
"2009","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","1","","","","0"
"2010","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","0","","","","0"
"2011","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","0","","","","0"
"2012","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","0","","","","0"
"2013","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","1","","","","0"
"2014","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","1","","","","0"
"2015","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","1","","","","0"
"2016","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","0","","","","0"
"2017","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","0","","","","0"
"2018","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","0","","","","0"
"2019","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20978473","1.12.2.2406","0","","","","0"
"2003","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2004","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2005","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2006","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2007","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2008","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2009","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2010","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2011","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2012","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2013","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2014","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2015","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2016","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2017","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2018","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2019","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203223","1.12.2.2417","0","","","","0"
"2000","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2001","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2002","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2003","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2004","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2005","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2006","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2007","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2008","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2009","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2010","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2011","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2012","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2013","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2014","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2015","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2016","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2017","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2018","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2019","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20978476","1.12.2.2428","0","","","","0"
"2000","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2001","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2002","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2003","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","1","","","","0"
"2004","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","3","","","","0"
"2005","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","4","","","","0"
"2006","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","6","","","","0"
"2007","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2008","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","3","","","","0"
"2009","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","0","","","","0"
"2010","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2011","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2012","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","4","","","","0"
"2013","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2014","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2015","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2016","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","2","","","","0"
"2017","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","1","","","","0"
"2018","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","1","","","","0"
"2019","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20978479","1.12.2.2439","1","","","","0"
"2000","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978485","1.12.2.2472","0","","","","0"
"2001","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978485","1.12.2.2472","0","","","","0"
"2002","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978485","1.12.2.2472","3","","","","0"
"2003","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978485","1.12.2.2472","2","","","","0"
"2004","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978485","1.12.2.2472","3","","","","0"
"2005","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978485","1.12.2.2472","1","","","","0"
"2006","Canada","2016A000011124","45 to 49 years","Males","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20978485","1.12.2.2472","4","","","","0"
