"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Nevada"	"32"	"White"	"2106-3"	"2004"	"2004"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	24	1947914	1.2	1.3
	"Nevada"	"32"	"White"	"2106-3"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	167	1947914	8.6	8.5
	"Nevada"	"32"	"White"	"2106-3"	"2004"	"2004"	"Intentional self-harm by sharp object"	"X78"	10	1947914	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	38	2002853	1.9	1.9
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	169	2002853	8.4	8.3
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	102	2002853	5.1	5.2
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	20	2002853	1.0	1.0
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	24	2002853	1.2	1.2
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	41	2002853	2.0	2.0
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	14	2002853	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	67	2002853	3.3	3.3
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Intentional self-harm by handgun discharge"	"X72"	44	2002853	2.2	2.1
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	29	2002853	1.4	1.5
	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	177	2002853	8.8	8.7
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	35	2060010	1.7	1.7
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	164	2060010	8.0	7.7
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	108	2060010	5.2	5.1
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	12	2060010	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	26	2060010	1.3	1.3
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	39	2060010	1.9	1.8
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	15	2060010	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	76	2060010	3.7	3.7
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-harm by handgun discharge"	"X72"	49	2060010	2.4	2.4
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	23	2060010	1.1	1.1
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	166	2060010	8.1	8.0
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-harm by sharp object"	"X78"	10	2060010	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-harm by jumping from a high place"	"X80"	11	2060010	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	35	2107687	1.7	1.7
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	207	2107687	9.8	9.7
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	116	2107687	5.5	5.4
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	12	2107687	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	24	2107687	1.1	1.1
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	42	2107687	2.0	2.0
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	17	2107687	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	57	2107687	2.7	2.7
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-harm by handgun discharge"	"X72"	33	2107687	1.6	1.5
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	26	2107687	1.2	1.2
	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	192	2107687	9.1	9.0
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	32	2135244	1.5	1.4
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	212	2135244	9.9	9.7
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	120	2135244	5.6	5.6
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to alcohol"	"X45"	13	2135244	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	10	2135244	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	25	2135244	1.2	1.1
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	44	2135244	2.1	2.0
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	13	2135244	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	93	2135244	4.4	4.3
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-harm by handgun discharge"	"X72"	43	2135244	2.0	1.9
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	24	2135244	1.1	1.1
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	208	2135244	9.7	9.5
	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	11	2135244	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	30	2148708	1.4	1.4
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	208	2148708	9.7	9.4
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	172	2148708	8.0	7.9
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Accidental poisoning by and exposure to alcohol"	"X45"	16	2148708	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	14	2148708	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	21	2148708	1.0	0.9
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	37	2148708	1.7	1.6
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	79	2148708	3.7	3.8
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	35	2148708	1.6	1.6
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	23	2148708	1.1	1.1
	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	219	2148708	10.2	9.8
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	44	2152677	2.0	1.9
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	172	2152677	8.0	7.7
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	206	2152677	9.6	9.5
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to alcohol"	"X45"	14	2152677	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	16	2152677	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	55	2152677	2.6	2.3
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	18	2152677	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	97	2152677	4.5	4.5
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	21	2152677	1.0	0.9
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	21	2152677	1.0	0.9
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	230	2152677	10.7	10.2
	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-harm by sharp object"	"X78"	10	2152677	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	53	2163970	2.4	2.4
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	185	2163970	8.5	8.3
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	224	2163970	10.4	10.3
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to alcohol"	"X45"	16	2163970	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	14	2163970	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	16	2163970	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	60	2163970	2.8	2.6
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	11	2163970	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	91	2163970	4.2	4.1
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	14	2163970	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	16	2163970	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	220	2163970	10.2	9.7
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	57	2177660	2.6	2.5
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	161	2177660	7.4	7.3
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	196	2177660	9.0	8.6
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to alcohol"	"X45"	27	2177660	1.2	1.3
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	16	2177660	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	23	2177660	1.1	1.0
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	54	2177660	2.5	2.3
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	16	2177660	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	76	2177660	3.5	3.5
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	13	2177660	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	24	2177660	1.1	1.0
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	202	2177660	9.3	8.8
	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-harm by jumping from a high place"	"X80"	16	2177660	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	79	2191057	3.6	3.5
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	166	2191057	7.6	7.3
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	180	2191057	8.2	8.0
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to alcohol"	"X45"	10	2191057	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	19	2191057	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	16	2191057	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	59	2191057	2.7	2.5
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	83	2191057	3.8	3.7
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-harm by handgun discharge"	"X72"	20	2191057	0.9	0.9
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	30	2191057	1.4	1.2
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	224	2191057	10.2	9.7
	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-harm by sharp object"	"X78"	12	2191057	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	73	2217014	3.3	3.1
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	131	2217014	5.9	5.6
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	182	2217014	8.2	7.9
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to alcohol"	"X45"	17	2217014	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	10	2217014	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	18	2217014	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	48	2217014	2.2	2.1
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	12	2217014	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	111	2217014	5.0	4.9
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-harm by handgun discharge"	"X72"	24	2217014	1.1	1.0
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	26	2217014	1.2	1.1
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	233	2217014	10.5	9.9
	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	"Unspecified event, undetermined intent"	"Y34"	10	2217014	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	87	2243778	3.9	3.7
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	150	2243778	6.7	6.3
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	213	2243778	9.5	9.2
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to alcohol"	"X45"	11	2243778	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	11	2243778	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	11	2243778	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	53	2243778	2.4	2.1
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	12	2243778	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	104	2243778	4.6	4.8
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-harm by handgun discharge"	"X72"	43	2243778	1.9	1.7
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	15	2243778	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	211	2243778	9.4	8.7
	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-harm by jumping from a high place"	"X80"	10	2243778	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	114	2267822	5.0	4.9
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	117	2267822	5.2	4.9
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	222	2267822	9.8	9.7
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to alcohol"	"X45"	20	2267822	0.9	0.8
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	23	2267822	1.0	0.9
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	18	2267822	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	55	2267822	2.4	2.3
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	20	2267822	0.9	0.8
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	110	2267822	4.9	4.9
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by handgun discharge"	"X72"	72	2267822	3.2	2.9
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	21	2267822	0.9	0.9
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	203	2267822	9.0	8.5
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by sharp object"	"X78"	12	2267822	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by jumping from a high place"	"X80"	14	2267822	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	"Unspecified event, undetermined intent"	"Y34"	11	2267822	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	139	2297024	6.1	5.7
	"Nevada"	"32"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	118	2297024	5.1	5.0
	"Nevada"	"32"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	220	2297024	9.6	9.3
	"Nevada"	"32"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	19	2297024	Unreliable	Unreliable
	"Nevada"	"32"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	19	2297024	Unreliable	Unreliable
